LapTimeCurrent,SpeedKmh,Throttle,Brake,Steering,Gear,Rpms,GlobalAccelerationG,LateralG,CarCoordX,CarCoordZ,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,BrakeTempFL,BrakeTempFR,BrakeTempRL,BrakeTempRR
24612,25.84,1.0,0.0,0.0002,2,2488,0.6854,-0.0217,-168.18,-35.981,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
24633,26.4,1.0,0.0,0.0002,2,2490,0.6667,-0.0141,-168.112,-35.844,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
24651,26.82,1.0,0.0,0.0002,2,2493,0.6584,-0.02,-168.052,-35.725,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
24672,27.3,1.0,0.0,0.0002,2,2496,0.6604,0.0195,-167.982,-35.584,79.8,79.8,79.8,79.8,0.0,26.0,26.0,26.0
24693,27.86,1.0,0.0,0.0002,2,2500,0.6674,0.019,-167.91,-35.44,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24717,28.28,1.0,0.0,0.0002,2,2505,0.6554,0.012,-167.826,-35.272,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24732,28.77,1.0,0.0,0.0002,2,2512,0.6572,-0.0186,-167.772,-35.166,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24759,29.25,1.0,0.0,0.0002,2,2521,0.6573,0.022,-167.675,-34.971,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24774,29.74,1.0,0.0,0.0002,2,2534,0.6469,-0.0205,-167.62,-34.861,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24795,30.16,1.0,0.0,0.0002,2,2547,0.661,-0.0129,-167.542,-34.705,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24813,30.64,1.0,0.0,0.0002,2,2566,0.6545,0.021,-167.474,-34.569,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24834,31.12,1.0,0.0,0.0002,2,2590,0.6401,-0.0147,-167.393,-34.408,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24855,31.54,1.0,0.0,0.0002,2,2588,0.7417,-0.0179,-167.311,-34.244,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24879,31.95,1.0,0.0,0.0002,2,2942,0.6357,-0.0186,-167.217,-34.055,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24900,32.46,1.0,0.0,0.0002,2,2911,1.0612,0.028,-167.133,-33.887,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24921,32.76,1.0,0.0,0.0002,2,3412,1.0718,-0.0082,-167.047,-33.717,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24939,33.32,0.9961,0.0,0.0002,2,3204,1.1369,0.0171,-166.973,-33.569,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24960,33.79,0.9961,0.0,0.0002,2,3245,1.1286,0.0137,-166.886,-33.395,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
24981,34.37,0.9882,0.0,0.0002,2,3290,1.1179,-0.0049,-166.797,-33.217,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
25002,35.2,0.9765,0.0,0.0002,2,3102,1.1435,0.016,-166.706,-33.035,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
25020,35.92,0.9765,0.0,0.0002,2,2938,1.0499,0.0045,-166.626,-32.876,79.7,79.7,79.8,79.8,0.0,26.0,26.0,26.0
25041,36.45,0.9412,0.0,0.0002,2,2980,0.6368,0.0033,-166.531,-32.687,79.7,79.7,79.7,79.7,0.0,26.0,26.0,26.0
25068,37.02,0.9412,0.0,0.0002,2,3029,0.6688,-0.0383,-166.408,-32.44,79.7,79.7,79.7,79.7,0.0,26.0,26.0,26.0
25083,37.45,0.9216,0.0,0.0002,2,3063,0.683,-0.0402,-166.338,-32.301,79.7,79.7,79.7,79.7,0.0,26.0,26.0,26.0
25101,37.94,0.9216,0.0,0.0002,2,3103,0.6801,0.0091,-166.24,-32.104,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25122,38.44,0.9098,0.0,0.0002,2,3142,0.6704,-0.013,-166.154,-31.933,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25143,38.94,0.9098,0.0,0.0002,2,3183,0.674,0.0227,-166.053,-31.732,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25164,39.37,0.9059,0.0,0.0002,2,3219,0.6727,0.026,-165.951,-31.527,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25188,39.94,0.902,0.0,0.0002,2,3268,0.6797,0.0223,-165.833,-31.291,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25209,40.37,0.902,0.0,0.0002,2,3303,0.6814,0.0177,-165.728,-31.081,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25230,40.88,0.898,0.0,0.0002,2,3340,0.7044,-0.0224,-165.622,-30.868,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25251,41.4,0.898,0.0,0.0002,2,3378,0.6881,0.0141,-165.514,-30.653,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25269,41.83,0.898,0.0,0.0002,2,3416,0.6833,0.0182,-165.421,-30.467,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25287,42.34,0.8941,0.0,0.0002,2,3467,0.66,-0.0157,-165.326,-30.278,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25305,42.84,0.8902,0.0,0.0002,2,3514,0.6976,0.0382,-165.231,-30.088,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25326,43.36,0.8863,0.0,0.0002,2,3551,0.7037,-0.0155,-165.119,-29.863,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25347,43.81,0.8863,0.0,0.0002,2,3588,0.6963,-0.0351,-165.005,-29.636,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25368,44.33,0.8824,0.0,0.0002,2,3630,0.71,-0.007,-164.89,-29.406,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25392,44.85,0.8824,0.0,0.0002,2,3671,0.7136,-0.0293,-164.757,-29.139,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25413,45.37,0.8784,0.0,0.0002,2,3712,0.6776,0.0218,-164.639,-28.903,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25434,45.89,0.8745,0.0,0.0002,2,3754,0.702,-0.0138,-164.519,-28.664,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25452,46.41,0.8706,0.0,0.0002,2,3798,0.7048,0.0276,-164.416,-28.458,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25473,46.93,0.8667,0.0,0.0002,2,3841,0.7038,-0.0193,-164.294,-28.214,79.6,79.6,79.7,79.7,0.0,26.0,26.0,26.0
25494,47.45,0.8588,0.0,0.0002,2,3883,0.7035,0.0164,-164.171,-27.968,79.5,79.5,79.7,79.7,0.0,26.0,26.0,26.0
25515,47.9,0.8588,0.0,0.0002,2,3919,0.6935,0.0148,-164.047,-27.718,79.5,79.5,79.7,79.6,0.0,26.0,26.0,26.0
25533,48.42,0.8549,0.0,0.0002,2,3961,0.7046,-0.0177,-163.939,-27.503,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25554,48.94,0.8471,0.0,0.0002,2,4003,0.6983,0.0287,-163.812,-27.249,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25575,49.45,0.8471,0.0,0.0002,2,4044,0.6927,-0.017,-163.683,-26.992,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25596,49.97,0.8471,0.0,0.0002,2,4087,0.6992,0.0169,-163.553,-26.732,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25620,50.49,0.8392,0.0,0.0002,2,4129,0.6965,-0.0243,-163.404,-26.432,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25635,51.0,0.8392,0.0,0.0002,2,4170,0.702,0.0232,-163.309,-26.243,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25656,51.52,0.8353,0.0,0.0002,2,4211,0.7006,-0.0111,-163.175,-25.976,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25677,51.96,0.8353,0.0,0.0002,2,4249,0.6915,-0.0292,-163.04,-25.706,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25698,52.47,0.8353,0.0,0.0002,2,4290,0.6988,0.0022,-162.904,-25.433,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25722,53.06,0.8314,0.0,0.0002,2,4334,0.6915,0.0171,-162.747,-25.118,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25743,53.57,0.8235,0.0,0.0002,2,4374,0.6765,-0.0189,-162.608,-24.84,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25764,54.08,0.8235,0.0,0.0002,2,4416,0.6772,0.03,-162.468,-24.558,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25782,54.52,0.8196,0.0,0.0002,2,4452,0.6859,0.0348,-162.346,-24.315,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25803,55.02,0.8196,0.0,0.0002,2,4496,0.6742,-0.0158,-162.203,-24.029,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
25824,55.53,0.8118,0.0,0.0002,2,4536,0.6836,0.0159,-162.059,-23.741,79.5,79.5,79.6,79.6,0.0,26.0,26.0,26.0
